o_place,d_place,cnt,o_lat,o_lon,d_lat,d_lon
Kansas,North Carolina,7,38.299,-96.644,35.722,-81.008
Virginia,Tennessee,66,37.408,-79.161,36.017,-85.237
Tennessee,Wisconsin,6,35.97,-86.544,43.467,-88.239
Iowa,Florida,12,41.722,-92.102,28.7,-81.924
Nevada,Virginia,16,36.109,-115.16,37.701,-77.711
Indiana,Oregon,1,39.78,-86.143,45.533,-122.658
Kansas,Iowa,16,38.912,-95.694,41.777,-93.785
Iowa,Arizona,5,42.044,-93.964,33.626,-112.288
Louisiana,Arkansas,37,32.093,-92.652,34.144,-92.671
Michigan,California,73,42.463,-83.658,35.338,-119.432
Minnesota,Ohio,5,44.92,-93.244,40.413,-82.748
Montana,New Mexico,1,45.797,-108.563,35.117,-106.633
North Carolina,Hawaii,6,35.602,-79.778,21.372,-157.861
Kansas,Hawaii,1,39.272,-94.902,21.341,-157.951
Kansas,District of Columbia,4,40.0,-100.0,38.908,-77.029
Alaska,California,16,63.304,-148.289,36.271,-119.734
South Carolina,Ohio,19,34.193,-80.828,40.372,-82.742
Nevada,Indiana,18,36.205,-115.301,39.986,-86.379
Massachusetts,Oklahoma,1,42.3,-71.8,35.492,-97.503
Alaska,North Dakota,1,64.843,-147.724,47.915,-97.045
New Jersey,Nevada,11,40.507,-74.329,36.525,-115.3
Louisiana,Tennessee,40,30.484,-90.893,35.679,-87.465
Florida,North Carolina,197,27.909,-81.573,35.421,-79.689
District of Columbia,Georgia,26,38.901,-77.018,33.359,-83.992
New York,Utah,21,40.795,-74.12,40.46,-111.658
Kentucky,Kentucky,15822,38.059,-85.42,38.058,-85.459
Massachusetts,New York,330,42.295,-71.448,41.249,-74.287
Hawaii,Mississippi,4,21.366,-157.799,33.749,-89.407
Florida,West Virginia,9,28.31,-81.549,38.851,-80.44
Missouri,Missouri,23519,38.672,-92.187,38.669,-92.185
Oregon,Indiana,5,44.943,-122.401,39.845,-86.193
Nevada,North Dakota,2,37.884,-117.179,46.824,-100.834
Michigan,South Dakota,3,42.482,-83.026,44.426,-101.885
Virginia,Virginia,41143,37.766,-77.284,37.784,-77.4
Texas,Georgia,181,31.278,-96.898,33.38,-83.89
Georgia,Delaware,3,33.814,-84.174,39.403,-75.683
New York,Nebraska,8,41.039,-74.559,41.1,-97.551
Texas,Connecticut,15,30.819,-97.068,41.396,-72.998
Alabama,Texas,86,33.078,-86.973,30.956,-97.055
Nevada,Wyoming,2,37.353,-114.811,42.384,-110.357
Montana,Wyoming,9,45.504,-110.208,44.076,-108.72
Nebraska,Iowa,165,41.292,-96.33,41.555,-94.851
North Carolina,Minnesota,9,35.362,-81.025,46.077,-93.331
Oklahoma,Michigan,6,35.387,-96.862,42.374,-83.686
Utah,Connecticut,3,39.685,-111.776,41.336,-73.15
Massachusetts,California,100,42.311,-71.165,35.399,-119.604
California,California,339924,35.115,-119.14,35.149,-119.136
Alabama,North Carolina,32,33.436,-86.451,35.495,-79.771
Oregon,Montana,5,44.338,-121.763,45.509,-111.589
Arizona,Alaska,3,33.45,-111.785,63.511,-148.752
Arizona,Wisconsin,11,33.697,-111.927,43.773,-88.433
Oklahoma,Florida,13,35.598,-97.262,28.079,-82.17
West Virginia,Connecticut,3,38.367,-80.502,41.618,-72.845
Washington,Indiana,4,47.484,-120.468,40.377,-86.361
Idaho,Arizona,7,43.417,-114.107,33.539,-112.364
South Carolina,Nevada,3,33.452,-80.027,36.185,-115.389
Washington,Oklahoma,3,47.548,-122.32,36.178,-99.552
Hawaii,Missouri,3,21.335,-157.877,38.873,-93.036
Missouri,Colorado,36,38.42,-92.377,39.307,-105.327
Arizona,New Hampshire,3,33.442,-112.212,42.906,-71.232
Utah,Tennessee,3,39.646,-110.646,35.907,-87.568
California,District of Columbia,30,35.031,-119.381,38.898,-77.024
Nebraska,Utah,5,40.857,-98.297,40.077,-111.338
Washington,Tennessee,6,47.388,-121.983,35.878,-85.637
Delaware,North Carolina,6,39.251,-75.668,35.58,-78.992
California,Georgia,141,35.033,-119.232,33.509,-84.055
Idaho,New Mexico,2,43.553,-114.042,35.127,-106.61
Idaho,Arkansas,3,43.371,-113.059,35.49,-94.065
Arkansas,New Mexico,6,34.747,-92.533,34.868,-105.955
North Carolina,Wyoming,1,35.913,-79.056,43.48,-110.762
Idaho,California,27,44.1,-115.793,35.793,-119.855
Maryland,New Jersey,161,39.2,-76.62,40.372,-74.475
Kentucky,Arizona,6,38.168,-85.247,34.647,-111.709
Michigan,Tennessee,26,42.445,-83.745,35.957,-86.499
Florida,Delaware,4,27.585,-81.576,39.065,-75.548
Virginia,Minnesota,2,38.716,-77.8,45.633,-93.331
Indiana,Arizona,17,40.415,-86.261,33.375,-112.061
Kansas,New Jersey,6,37.55,-96.573,40.733,-74.072
Ohio,Pennsylvania,276,40.917,-81.751,40.758,-78.806
Idaho,North Carolina,2,43.608,-116.299,35.382,-81.703
Hawaii,Connecticut,2,21.761,-158.648,41.527,-72.659
District of Columbia,Rhode Island,2,38.914,-77.043,41.853,-71.408
Georgia,West Virginia,3,32.363,-82.866,38.055,-81.023
Oklahoma,Missouri,81,35.826,-96.203,38.3,-92.577
Arizona,South Dakota,3,33.949,-112.277,43.815,-97.229
New Mexico,Louisiana,7,33.783,-105.72,31.402,-91.799
Utah,South Dakota,1,40.766,-111.917,44.213,-100.247
Oklahoma,Maryland,8,35.392,-96.673,39.079,-76.797
North Carolina,New Jersey,83,35.589,-79.25,40.451,-74.398
Virginia,California,72,38.411,-77.454,34.843,-119.088
Illinois,Arkansas,26,40.778,-88.522,35.297,-92.122
Nebraska,Georgia,9,41.195,-96.153,33.422,-84.106
Washington,Hawaii,20,47.528,-121.747,21.174,-157.472
South Dakota,Pennsylvania,1,44.55,-102.724,40.005,-75.118
Pennsylvania,Florida,86,40.223,-77.054,27.323,-81.33
Michigan,Missouri,13,42.457,-84.462,38.592,-91.378
Oklahoma,Ohio,8,36.358,-97.637,40.267,-82.876
Wisconsin,New Jersey,1,43.048,-88.087,39.902,-74.972
Ohio,Delaware,1,40.364,-80.646,39.683,-75.754
Nebraska,Massachusetts,1,41.456,-96.026,42.548,-71.172
Tennessee,Virginia,126,36.004,-85.092,37.743,-79.203
New Mexico,Alabama,2,33.27,-108.226,32.502,-86.146
Missouri,Maryland,7,38.835,-91.244,39.098,-76.643
Washington,Montana,21,47.566,-120.383,46.547,-111.27
West Virginia,Texas,8,38.14,-81.526,32.098,-97.148
Georgia,Montana,6,32.876,-82.752,47.231,-110.246
New York,Louisiana,31,40.896,-74.125,30.318,-90.67
New York,Idaho,2,40.726,-73.9,43.716,-114.094
New York,Mississippi,8,41.006,-73.929,33.344,-89.742
Maine,District of Columbia,2,43.37,-70.553,38.933,-77.027
Florida,Wisconsin,19,27.466,-81.28,43.532,-88.471
Connecticut,Texas,7,41.606,-72.921,30.783,-96.281
Washington,Wyoming,4,47.859,-122.331,44.351,-106.704
Georgia,Washington,12,33.322,-84.275,47.403,-122.328
Arizona,New Jersey,12,33.878,-111.72,40.343,-74.512
Oregon,Mississippi,3,45.323,-121.177,34.373,-89.64
Michigan,Connecticut,9,42.376,-84.544,41.489,-72.55
North Carolina,South Carolina,793,35.298,-80.555,34.218,-80.875
Maryland,Kentucky,17,39.211,-76.917,37.925,-85.397
Pennsylvania,New Hampshire,6,40.307,-75.867,43.014,-71.307
Texas,North Carolina,74,31.208,-96.934,35.403,-80.0
North Dakota,Montana,2,47.099,-100.408,48.019,-109.6
North Dakota,Pennsylvania,3,48.21,-102.555,40.163,-78.084
Minnesota,New Mexico,2,44.98,-93.501,35.087,-106.651
Colorado,Tennessee,19,39.659,-105.326,35.898,-86.57
Florida,Montana,2,28.249,-81.905,46.779,-112.038
Maryland,Missouri,11,39.193,-76.706,38.331,-92.417
Tennessee,Kansas,14,35.955,-87.159,39.076,-98.09
North Dakota,North Dakota,2004,47.242,-98.446,47.242,-98.47
Utah,Florida,14,40.756,-111.535,27.163,-81.682
Texas,Texas,273304,30.787,-97.177,30.8,-97.301
Oklahoma,New Hampshire,1,35.468,-97.516,42.826,-71.501
Alabama,Ohio,5,34.198,-86.602,39.793,-82.903
Rhode Island,Connecticut,87,41.701,-71.511,41.455,-72.384
Minnesota,North Carolina,9,44.944,-93.276,35.314,-80.569
Iowa,Maryland,3,42.425,-92.231,38.932,-76.76
Utah,Oregon,12,40.541,-111.634,44.68,-121.018
Indiana,Montana,1,39.78,-86.143,45.688,-111.083
Arkansas,Arkansas,9513,35.088,-92.635,35.065,-92.589
Texas,Idaho,3,30.982,-96.03,42.644,-115.441
Indiana,Ohio,244,40.262,-85.675,40.11,-83.61
New Mexico,Washington,1,35.31,-106.538,47.233,-122.36
Tennessee,Delaware,3,35.772,-87.745,39.31,-75.589
Wisconsin,Kansas,5,43.512,-88.366,39.679,-97.441
Pennsylvania,Vermont,4,40.434,-77.602,44.088,-73.213
Iowa,Idaho,2,41.375,-92.535,43.663,-116.419
California,Wisconsin,26,34.104,-118.313,43.447,-88.47
Delaware,Minnesota,1,39.721,-75.647,44.971,-93.262
Tennessee,South Carolina,48,35.994,-84.59,33.948,-81.246
Oklahoma,Texas,362,35.275,-96.994,32.195,-97.57
Ohio,Alaska,1,39.132,-84.517,61.193,-149.887
Virginia,Michigan,9,38.537,-77.723,42.411,-83.332
Connecticut,Kansas,2,41.521,-72.737,38.59,-96.34
Montana,Michigan,1,45.934,-108.567,45.291,-83.485
District of Columbia,District of Columbia,12133,38.898,-77.014,38.898,-77.014
South Carolina,Wisconsin,4,34.538,-80.465,43.736,-88.549
Hawaii,New Mexico,1,21.407,-157.796,35.117,-106.633
Missouri,Wisconsin,6,38.679,-92.017,43.458,-88.477
Nevada,Washington,50,37.377,-116.148,47.459,-122.179
Ohio,Alabama,19,40.441,-83.077,33.647,-86.622
North Carolina,New Mexico,7,35.338,-81.034,33.942,-105.867
Georgia,Kansas,15,32.893,-83.795,39.193,-97.564
New Hampshire,Louisiana,1,42.916,-70.948,29.999,-90.158
Oklahoma,North Carolina,13,35.051,-97.053,35.301,-80.315
Idaho,Tennessee,3,43.388,-115.015,36.244,-86.763
Kentucky,Hawaii,1,39.053,-84.656,21.336,-158.109
Florida,Ohio,73,27.455,-81.347,40.426,-82.755
District of Columbia,West Virginia,12,38.903,-77.034,39.064,-79.835
Louisiana,Colorado,15,30.473,-90.698,39.275,-105.501
Missouri,Idaho,1,39.1,-94.559,42.659,-114.538
Illinois,South Carolina,7,41.84,-87.718,33.384,-80.489
Illinois,Missouri,392,39.436,-89.487,38.626,-90.835
Wisconsin,Oregon,3,43.05,-87.954,44.462,-122.694
Missouri,Alaska,2,38.866,-92.386,66.208,-153.316
Rhode Island,South Dakota,1,41.816,-71.443,44.761,-96.525
Maryland,District of Columbia,1826,38.964,-76.925,38.898,-77.012
Florida,Nevada,31,27.471,-81.149,36.529,-115.541
Florida,Massachusetts,58,27.442,-81.076,42.297,-71.275
Louisiana,Massachusetts,3,29.991,-90.171,42.362,-71.089
Rhode Island,New Jersey,18,41.741,-71.455,40.668,-74.542
Michigan,Nevada,12,42.324,-83.49,36.919,-116.097
Massachusetts,Colorado,16,42.329,-71.451,39.642,-105.505
Tennessee,Louisiana,48,35.764,-87.097,30.491,-90.852
Montana,Kansas,1,46.894,-110.389,39.161,-99.351
Florida,Oregon,14,27.969,-81.832,44.723,-122.361
New York,Alaska,2,41.891,-74.5,61.403,-149.566
New Mexico,Arkansas,2,35.377,-107.071,35.376,-93.08
Colorado,North Carolina,7,39.4,-105.904,35.481,-80.276
Delaware,Delaware,2347,39.382,-75.575,39.38,-75.576
Texas,Arizona,198,31.957,-99.717,33.556,-111.797
Alabama,Massachusetts,2,32.142,-86.764,42.286,-71.103
South Dakota,Oregon,2,43.514,-97.992,45.556,-122.376
Alaska,Georgia,2,62.996,-148.532,33.124,-84.675
Wisconsin,Georgia,6,43.246,-88.093,33.074,-83.382
Florida,Minnesota,44,27.983,-81.728,45.604,-93.461
Oklahoma,Virginia,7,35.961,-97.089,37.867,-77.507
Missouri,Tennessee,61,37.942,-91.244,35.69,-87.974
Tennessee,Pennsylvania,43,36.028,-86.474,40.342,-77.781
Tennessee,Illinois,95,35.982,-87.013,40.931,-88.306
Massachusetts,Arizona,12,42.359,-71.553,33.581,-111.931
Texas,Kansas,59,31.777,-97.663,38.459,-97.734
Hawaii,Pennsylvania,3,20.989,-156.916,40.019,-75.254
New York,North Carolina,141,41.058,-74.252,35.55,-79.66
Kentucky,Oregon,2,37.629,-85.193,45.502,-122.636
Georgia,New Mexico,9,33.596,-83.901,34.547,-105.401
California,Mississippi,9,33.994,-118.033,33.153,-90.2
Nebraska,Florida,5,41.282,-96.014,28.211,-81.732
Maryland,South Carolina,25,39.053,-76.774,33.724,-80.569
Maryland,California,58,39.142,-76.796,35.321,-119.523
Rhode Island,Pennsylvania,7,41.723,-71.514,40.653,-75.988
Pennsylvania,Mississippi,1,40.784,-77.858,34.355,-89.534
Ohio,Arkansas,9,40.673,-82.514,35.334,-92.775
Virginia,Rhode Island,2,37.777,-80.101,41.823,-71.421
New Jersey,Wisconsin,3,40.497,-74.615,44.244,-89.109
Nevada,Vermont,1,36.233,-115.223,43.872,-72.451
Oregon,South Dakota,2,45.545,-122.734,43.171,-98.282
Kansas,Florida,19,38.428,-97.744,27.278,-81.398
Missouri,Hawaii,4,38.01,-92.785,21.478,-158.242
Washington,Louisiana,9,47.459,-122.362,30.145,-90.34
Alaska,Alabama,1,64.757,-147.305,34.581,-87.011
Idaho,Colorado,10,43.435,-113.879,39.613,-105.019
Massachusetts,Georgia,26,42.334,-71.133,33.376,-84.132
West Virginia,North Carolina,30,38.353,-81.363,35.409,-80.271
Colorado,Alaska,4,39.767,-104.933,62.102,-149.251
Florida,Maine,3,25.786,-80.224,43.99,-69.986
South Carolina,Kansas,11,34.008,-81.022,39.77,-99.175
Minnesota,Connecticut,1,44.978,-93.265,41.603,-73.088
District of Columbia,Minnesota,1,38.899,-77.014,44.922,-93.275
Alaska,Oklahoma,1,61.235,-149.759,35.327,-97.464
California,Illinois,204,34.744,-118.93,41.546,-88.043
New Hampshire,California,3,43.715,-71.444,35.843,-120.277
New Hampshire,North Carolina,3,42.845,-71.392,35.148,-78.502
Michigan,Virginia,19,42.563,-83.454,38.246,-78.137
Connecticut,Alabama,1,41.318,-73.094,32.576,-86.681
Pennsylvania,Minnesota,18,40.216,-75.951,45.543,-93.36
Indiana,Maine,2,39.78,-86.143,44.442,-69.639
Louisiana,North Carolina,36,29.999,-90.501,35.419,-80.736
Texas,Washington,46,31.343,-97.141,47.482,-122.176
Idaho,Nevada,18,43.16,-115.166,39.099,-116.387
Iowa,Pennsylvania,5,41.667,-93.027,40.914,-77.555
Ohio,Rhode Island,5,40.493,-82.276,41.741,-71.434
Alabama,New Jersey,6,32.558,-86.48,40.442,-74.421
South Dakota,Ohio,1,44.232,-102.233,40.028,-81.041
Nevada,Illinois,29,36.317,-115.445,41.484,-88.023
Maine,Georgia,1,43.505,-70.432,34.301,-83.831
Wisconsin,New York,15,43.394,-88.742,40.835,-74.126
Alabama,Kentucky,19,33.705,-87.037,37.488,-85.387
Texas,Mississippi,104,31.197,-96.446,32.819,-89.895
Colorado,West Virginia,1,39.714,-104.922,38.224,-81.537
New Jersey,Indiana,10,40.501,-74.312,39.609,-85.997
New Mexico,Nevada,32,35.292,-106.508,36.288,-115.38
Mississippi,Indiana,5,33.976,-89.944,39.294,-86.073
Iowa,Ohio,13,41.578,-92.321,40.348,-83.142
Delaware,Tennessee,4,39.734,-75.572,35.83,-86.201
Oregon,New Jersey,4,45.013,-122.869,40.281,-74.444
Illinois,Delaware,4,41.946,-87.757,39.249,-75.35
Mississippi,Wyoming,1,31.105,-91.3,43.025,-108.38
Mississippi,South Carolina,3,32.6,-89.763,33.469,-80.194
Montana,Washington,20,46.683,-111.917,47.314,-121.687
Louisiana,Ohio,9,30.31,-90.634,40.471,-82.701
Alabama,New Hampshire,1,32.607,-88.091,44.0,-71.5
New Mexico,Georgia,14,34.999,-105.456,33.521,-83.749
Tennessee,Hawaii,2,35.895,-86.305,20.4,-156.866
Nebraska,Indiana,1,41.205,-96.123,41.68,-86.291
Massachusetts,Florida,61,42.313,-71.196,27.235,-81.191
Kansas,Mississippi,2,37.684,-97.344,32.835,-88.515
Montana,North Dakota,1,45.812,-108.426,46.865,-96.83
Arizona,Hawaii,7,33.111,-111.893,21.352,-157.864
South Carolina,New Jersey,16,33.704,-80.76,40.465,-74.417
Alabama,Missouri,12,33.5,-86.795,38.495,-93.225
Minnesota,Kansas,3,45.851,-94.198,39.189,-101.159
Texas,North Dakota,2,30.849,-97.067,48.19,-102.443
New Mexico,Kentucky,3,34.531,-105.535,37.631,-86.434
Delaware,Arizona,1,38.713,-75.092,33.492,-111.955
California,North Dakota,2,33.915,-118.284,47.166,-98.566
Nevada,Delaware,3,36.086,-115.156,39.639,-75.708
Pennsylvania,Nevada,18,40.28,-77.139,36.36,-115.27
Iowa,West Virginia,1,42.516,-92.453,38.987,-82.0
North Carolina,Arizona,21,35.374,-80.012,33.424,-111.973
Nevada,Ohio,25,36.297,-115.149,40.483,-82.721
Washington,Oregon,595,46.41,-122.109,45.21,-122.201
Alabama,Maryland,8,33.329,-86.701,39.146,-76.801
Washington,Texas,50,47.387,-121.964,31.31,-97.349
Nevada,Pennsylvania,16,36.357,-115.533,40.383,-76.621
New York,Kansas,29,40.842,-74.152,38.925,-98.218
Wyoming,New York,4,43.979,-108.415,40.731,-73.851
Arizona,Georgia,29,33.615,-111.737,33.204,-83.882
Wyoming,Nevada,2,41.135,-104.787,36.119,-115.13
Texas,Kentucky,39,31.453,-97.007,37.676,-85.517
Massachusetts,Vermont,40,42.398,-71.56,43.795,-72.659
Michigan,Utah,5,42.526,-84.211,40.687,-111.908
Maryland,Colorado,10,39.092,-76.761,39.206,-105.321
Louisiana,Oklahoma,15,30.9,-91.463,35.326,-97.274
Iowa,South Dakota,27,42.381,-96.093,43.305,-97.614
Maryland,West Virginia,79,39.345,-77.477,39.133,-79.396
North Carolina,Utah,4,35.637,-79.406,40.07,-111.743
Virginia,Montana,1,36.895,-76.256,46.68,-110.045
Nebraska,New York,9,41.036,-97.78,40.949,-74.282
Kansas,Alaska,2,38.842,-98.672,64.754,-147.328
New Mexico,Utah,11,35.591,-106.771,39.792,-111.612
Wyoming,Oregon,4,42.957,-107.942,45.289,-122.297
District of Columbia,Hawaii,2,38.896,-77.021,21.334,-157.874
Montana,District of Columbia,1,45.024,-109.376,38.899,-77.014
Alabama,Tennessee,171,33.88,-86.838,35.742,-86.485
Kansas,Arkansas,5,38.364,-96.36,35.874,-92.966
Mississippi,North Carolina,15,33.238,-89.571,35.502,-80.567
Nevada,Georgia,38,36.261,-115.347,33.465,-84.028
Wisconsin,Nebraska,5,43.783,-89.541,41.231,-98.974
Virginia,Kentucky,15,38.121,-78.473,37.497,-85.169
Hawaii,Washington,16,21.025,-157.26,47.471,-122.227
Minnesota,Washington,10,45.165,-93.317,47.647,-121.605
Connecticut,Virginia,22,41.567,-72.933,37.757,-78.233
California,West Virginia,8,35.168,-119.307,38.904,-80.494
Washington,Utah,15,47.046,-121.196,40.774,-111.763
Michigan,Mississippi,1,42.008,-83.942,30.4,-88.993
Connecticut,Louisiana,1,41.271,-72.956,30.009,-90.253
Michigan,Louisiana,6,42.281,-83.777,30.809,-91.641
Louisiana,Illinois,31,30.389,-90.794,41.633,-87.885
Rhode Island,Kentucky,1,41.779,-71.436,37.67,-85.107
Maine,Maine,2665,43.964,-69.981,44.087,-69.879
Florida,New Mexico,11,27.778,-81.303,33.759,-105.912
Oklahoma,Utah,6,35.155,-97.18,40.359,-111.361
Missouri,Delaware,1,39.253,-94.653,39.721,-75.556
Montana,Arizona,3,47.068,-110.232,33.215,-111.692
Michigan,New Hampshire,1,42.246,-83.602,42.883,-70.87
California,New Jersey,81,34.796,-119.079,40.512,-74.315
Pennsylvania,Oregon,4,40.32,-76.384,45.064,-122.759
Illinois,Minnesota,53,41.789,-88.064,45.3,-93.251
Kentucky,Illinois,68,37.615,-86.686,40.21,-88.512
Maryland,Nebraska,1,39.17,-77.264,41.276,-96.053
Louisiana,Florida,83,30.326,-90.947,27.839,-81.969
Virginia,Arkansas,6,37.668,-78.066,34.804,-91.655
Massachusetts,Wisconsin,3,42.342,-71.083,43.279,-88.856
North Dakota,South Dakota,8,46.873,-97.08,44.522,-98.677
California,Minnesota,63,35.296,-119.323,45.434,-93.395
Texas,New Jersey,40,30.946,-96.485,40.656,-74.276
Tennessee,Vermont,1,36.163,-86.849,44.396,-73.247
Nevada,Arkansas,5,36.175,-115.189,34.978,-92.187
North Carolina,Nevada,15,35.512,-80.282,36.288,-115.423
Georgia,Nebraska,3,33.727,-84.403,41.252,-96.008
New York,Florida,247,40.945,-74.127,27.227,-81.106
Hawaii,California,108,21.152,-157.448,35.311,-119.317
Utah,New Jersey,6,40.525,-112.137,40.723,-74.127
Illinois,Florida,101,41.547,-88.044,27.183,-81.326
Louisiana,South Carolina,9,30.289,-90.788,33.767,-81.129
Oregon,California,225,44.384,-122.58,36.588,-120.222
Virginia,North Carolina,460,37.325,-77.634,35.602,-79.381
Wisconsin,Oklahoma,4,43.514,-88.967,35.593,-96.717
Ohio,Kansas,14,40.869,-82.154,39.385,-99.053
Pennsylvania,New York,642,40.469,-76.283,41.24,-74.617
Wisconsin,North Carolina,7,42.918,-88.219,35.489,-80.484
Arizona,South Carolina,14,33.313,-111.74,34.33,-81.76
Illinois,Hawaii,5,40.902,-88.062,21.199,-157.579
Rhode Island,North Carolina,4,41.652,-71.369,35.547,-80.396
Illinois,Alabama,20,40.963,-88.197,33.407,-86.898
Washington,Arkansas,1,46.731,-117.154,34.204,-92.017
Colorado,Oregon,11,39.615,-106.109,45.514,-122.328
Illinois,North Dakota,3,41.85,-87.697,47.22,-100.553
Indiana,Kansas,16,40.07,-86.556,39.108,-98.096
Massachusetts,Massachusetts,36154,42.28,-71.282,42.274,-71.289
District of Columbia,Oklahoma,7,38.899,-77.018,35.267,-97.808
South Dakota,Wyoming,2,44.22,-100.73,43.128,-105.817
Utah,Texas,35,40.418,-111.987,30.105,-97.399
Georgia,Tennessee,332,33.881,-84.422,35.627,-85.95
Colorado,Illinois,46,39.343,-105.036,41.63,-88.191
Minnesota,Nebraska,11,44.564,-93.451,41.401,-97.611
Indiana,New York,35,39.941,-86.175,41.172,-74.86
Indiana,Michigan,133,41.056,-86.103,42.354,-85.088
Virginia,Oklahoma,7,37.964,-77.404,35.371,-96.55
Tennessee,Oklahoma,12,35.489,-88.945,35.482,-98.014
Colorado,South Dakota,1,39.739,-104.984,43.547,-96.73
Maryland,Iowa,1,38.648,-76.621,41.938,-93.39
Kentucky,South Dakota,1,38.087,-85.865,45.717,-99.752
Indiana,Oklahoma,4,39.787,-86.077,35.249,-96.897
Wyoming,Alaska,1,43.0,-107.5,61.235,-149.759
Utah,Nevada,108,39.249,-112.304,37.027,-115.474
Utah,Maryland,2,40.766,-111.917,39.27,-76.704
Alabama,Louisiana,105,32.2,-87.094,30.437,-90.839
Arizona,Ohio,35,33.688,-111.953,40.457,-82.816
Virginia,Delaware,26,38.068,-76.973,39.303,-75.538
Missouri,New Mexico,7,38.865,-93.35,35.301,-106.084
Illinois,Montana,3,41.326,-87.969,45.884,-110.91
Indiana,Illinois,591,40.922,-86.906,41.486,-87.922
Pennsylvania,Louisiana,8,39.974,-75.818,30.13,-90.432
Minnesota,Alaska,2,45.66,-93.746,60.572,-149.818
Alaska,Texas,10,63.279,-148.408,29.982,-98.06
Oregon,Utah,17,45.013,-122.343,40.165,-111.332
New Hampshire,Arizona,1,42.881,-71.327,33.436,-112.35
Virginia,Pennsylvania,153,38.262,-77.565,40.361,-76.712
Virginia,New York,186,38.005,-77.544,40.981,-74.235
Arkansas,Alabama,14,34.651,-92.422,33.081,-86.634
Tennessee,Michigan,24,36.205,-86.285,42.514,-83.799
North Carolina,Maryland,97,35.591,-79.466,39.042,-76.769
Tennessee,North Carolina,124,35.94,-84.591,35.519,-81.093
Nebraska,Arizona,8,40.956,-96.765,33.357,-111.965
District of Columbia,South Carolina,16,38.899,-77.016,33.908,-80.388
California,Montana,8,34.373,-118.689,46.361,-110.96
Texas,Oregon,23,31.546,-97.372,44.638,-121.915
Hawaii,Florida,7,21.08,-157.323,27.829,-81.36
Texas,New Hampshire,2,29.87,-98.148,43.099,-71.493
Maryland,Tennessee,22,39.138,-76.928,35.827,-86.786
Indiana,Texas,26,40.014,-86.318,32.134,-96.817
West Virginia,Massachusetts,4,39.074,-80.245,42.111,-71.113
Indiana,Kentucky,278,38.811,-86.048,38.095,-85.722
New Mexico,Texas,321,33.412,-105.815,31.634,-101.104
Wisconsin,Michigan,31,43.762,-88.445,43.059,-85.158
Pennsylvania,Pennsylvania,59930,40.296,-76.682,40.352,-76.773
Washington,Georgia,12,47.151,-121.859,33.378,-84.102
Ohio,North Dakota,1,39.995,-82.986,46.89,-102.425
Nebraska,Tennessee,3,41.118,-96.267,35.099,-87.736
California,Nebraska,17,34.779,-118.976,41.032,-97.862
Indiana,Mississippi,1,40.281,-86.525,34.956,-89.849
Florida,Illinois,105,27.454,-81.404,41.645,-88.012
Wyoming,Colorado,32,41.714,-106.363,39.652,-105.331
Idaho,Utah,28,43.315,-113.661,40.607,-111.888
New Mexico,Montana,1,35.117,-106.633,45.797,-108.563
Washington,Missouri,8,47.525,-122.346,38.604,-92.798
Arkansas,Alaska,1,34.722,-92.342,64.757,-147.305
Maine,Arizona,2,43.696,-70.293,33.388,-111.92
Utah,Utah,13025,40.471,-111.949,40.451,-111.937
Florida,Virginia,106,27.627,-81.399,37.948,-77.759
Oklahoma,Indiana,6,35.339,-95.87,39.732,-86.39
New Jersey,South Dakota,1,40.572,-74.646,44.1,-98.543
Michigan,New Mexico,3,43.03,-84.2,34.798,-106.522
Alabama,Mississippi,164,31.951,-87.561,31.85,-89.3
Texas,Nevada,116,31.331,-97.694,36.412,-115.493
Massachusetts,Texas,34,42.299,-71.166,31.669,-97.794
North Carolina,Idaho,3,35.793,-80.001,44.648,-116.546
California,Oregon,215,36.75,-120.401,44.543,-122.398
Alabama,District of Columbia,3,32.537,-86.703,38.905,-76.994
Maryland,Oregon,3,39.244,-76.519,45.484,-122.693
New Hampshire,New Jersey,5,43.368,-71.615,40.608,-74.467
Arizona,Mississippi,2,34.308,-112.973,34.655,-89.691
Illinois,Indiana,704,41.579,-87.866,40.81,-86.888
Kentucky,Florida,28,37.909,-85.213,27.88,-81.471
Illinois,Wyoming,3,40.963,-88.463,43.26,-105.06
Kansas,South Carolina,5,39.052,-96.354,33.808,-81.095
Kentucky,South Carolina,8,37.864,-84.735,34.491,-81.081
Utah,Colorado,37,39.406,-111.019,39.447,-106.012
Nevada,New Mexico,34,36.221,-115.237,34.524,-106.1
Louisiana,Georgia,137,30.358,-90.792,33.343,-83.86
Indiana,Maryland,17,40.284,-86.219,39.169,-76.982
Colorado,New Mexico,63,38.393,-105.933,35.411,-106.264
Louisiana,New Mexico,10,30.356,-90.974,34.087,-105.442
District of Columbia,Tennessee,11,38.91,-77.033,36.003,-85.773
Utah,Illinois,14,40.552,-111.535,41.467,-88.059
Alaska,Michigan,3,64.777,-147.398,43.479,-84.608
California,Michigan,59,34.974,-119.131,42.57,-83.972
North Carolina,Tennessee,129,35.543,-81.433,35.917,-84.836
California,Massachusetts,81,35.095,-119.31,42.305,-71.195
Utah,Louisiana,4,40.263,-111.569,30.04,-90.68
Pennsylvania,Wisconsin,11,40.42,-77.824,43.354,-88.361
Pennsylvania,Arizona,20,40.356,-75.907,33.647,-111.976
Louisiana,Iowa,2,30.381,-91.237,41.767,-93.585
