o_place,d_place,cnt,o_lat,o_lon,d_lat,d_lon
Ohio,Wisconsin,19,40.889,-82.441,43.589,-88.74
Delaware,California,7,39.394,-75.624,34.121,-118.585
Ohio,Ohio,83410,40.536,-82.696,40.532,-82.693
Illinois,New Jersey,31,41.067,-88.146,40.533,-74.361
Texas,Florida,300,31.253,-97.151,27.503,-81.581
Arizona,Arkansas,2,33.417,-112.003,34.14,-92.457
Michigan,Washington,8,42.389,-84.301,47.423,-122.0
South Dakota,Oklahoma,1,44.075,-103.233,35.497,-98.982
South Carolina,Kentucky,9,34.227,-80.804,37.665,-85.142
Delaware,Massachusetts,5,39.219,-75.493,42.359,-71.356
Connecticut,California,21,41.608,-72.781,35.287,-119.461
Minnesota,Virginia,7,44.927,-93.414,38.201,-78.101
New York,Massachusetts,250,41.229,-74.257,42.279,-71.346
Maryland,Connecticut,20,39.165,-76.69,41.437,-73.045
South Carolina,Colorado,7,33.46,-81.1,39.382,-105.385
Ohio,Oregon,8,40.067,-82.98,45.041,-122.061
Ohio,Georgia,62,40.387,-82.878,33.312,-83.857
New York,Virginia,234,40.988,-74.175,37.967,-77.862
Minnesota,Maine,1,44.977,-93.265,43.659,-70.266
Pennsylvania,Kentucky,22,40.536,-77.332,37.8,-85.042
Wyoming,Florida,1,41.146,-104.802,25.775,-80.192
Arizona,Washington,44,33.351,-112.04,47.332,-122.101
Connecticut,North Carolina,15,41.506,-72.779,35.318,-80.031
Wisconsin,Missouri,13,43.623,-88.63,38.655,-91.669
New Mexico,New York,14,35.679,-106.509,40.813,-73.974
Wyoming,Arizona,2,41.135,-104.79,33.553,-112.125
Wyoming,Pennsylvania,1,41.135,-104.821,40.005,-75.118
Arkansas,Florida,11,34.666,-93.126,27.581,-81.598
Rhode Island,Georgia,1,41.487,-71.316,32.018,-81.081
South Carolina,Maryland,27,33.809,-80.43,39.077,-76.748
New Jersey,Alaska,3,40.735,-74.146,62.389,-148.993
Georgia,Virginia,114,33.614,-84.065,37.753,-78.171
Washington,Wisconsin,3,47.778,-122.314,43.663,-88.479
North Carolina,Montana,2,35.488,-80.86,47.332,-113.931
Oklahoma,Connecticut,1,35.355,-98.126,41.699,-72.559
Maine,North Carolina,2,44.195,-70.328,35.876,-80.58
Colorado,Mississippi,3,39.197,-105.412,32.684,-89.787
Michigan,Arkansas,3,42.406,-83.732,34.599,-93.304
Tennessee,New Jersey,23,36.01,-86.571,40.479,-74.486
Wisconsin,Maine,1,43.061,-88.129,44.812,-68.795
Maryland,Alaska,1,38.967,-77.078,64.751,-147.352
Georgia,Wisconsin,17,33.591,-84.28,43.285,-88.476
Illinois,Ohio,193,41.484,-88.061,40.656,-82.926
Connecticut,Rhode Island,87,41.442,-72.312,41.676,-71.538
Alabama,Nebraska,2,32.457,-86.673,41.607,-98.935
California,Alaska,9,35.686,-119.54,61.786,-149.82
Illinois,Illinois,88908,41.602,-88.045,41.577,-88.058
Virginia,Ohio,72,38.24,-77.745,40.512,-82.616
Florida,Missouri,37,28.079,-81.729,38.588,-92.364
North Carolina,West Virginia,34,35.73,-80.056,38.501,-81.098
Tennessee,Florida,104,35.903,-85.949,28.052,-81.943
Tennessee,Iowa,9,36.14,-85.948,41.762,-92.745
Kentucky,Wisconsin,5,38.11,-85.101,43.364,-88.517
Florida,Texas,269,27.67,-81.692,31.204,-97.21
New Jersey,Florida,118,40.522,-74.31,27.3,-81.159
District of Columbia,Virginia,1714,38.897,-77.019,38.713,-77.347
South Carolina,Rhode Island,4,33.525,-80.915,41.778,-71.455
Tennessee,West Virginia,24,36.182,-86.171,38.62,-80.414
South Carolina,Louisiana,6,33.868,-80.976,30.756,-91.15
New Mexico,Illinois,12,35.543,-107.078,41.713,-87.862
New Jersey,Texas,56,40.634,-74.201,30.874,-96.622
Maine,New Jersey,2,44.223,-69.661,39.595,-74.947
Mississippi,Louisiana,192,31.669,-89.836,30.593,-90.863
Mississippi,California,13,33.178,-89.838,34.913,-119.278
Minnesota,Alabama,2,44.971,-93.262,32.15,-87.013
Arizona,Nevada,202,34.345,-112.545,36.539,-115.499
Washington,Virginia,11,47.659,-122.387,37.824,-78.388
Nevada,Missouri,26,36.211,-115.196,38.974,-93.544
Maryland,Maine,7,39.105,-76.697,44.357,-69.594
Washington,North Carolina,17,47.528,-121.212,35.304,-80.09
Kansas,Utah,5,39.1,-98.117,38.823,-111.087
New Hampshire,Nevada,2,43.22,-71.551,37.832,-117.449
Florida,Florida,138077,27.45,-81.388,27.445,-81.385
Connecticut,Illinois,14,41.469,-72.905,41.215,-87.992
Utah,Montana,9,39.679,-112.365,46.44,-111.925
Montana,Florida,6,46.636,-111.858,27.013,-81.233
Indiana,Massachusetts,5,40.257,-86.23,42.426,-71.186
West Virginia,New York,35,38.889,-80.638,41.316,-75.039
Washington,Nevada,57,47.51,-121.791,37.211,-115.902
Michigan,Massachusetts,11,42.364,-83.4,42.469,-71.085
South Dakota,Washington,15,44.014,-99.729,47.448,-122.274
Ohio,Maryland,32,40.085,-82.532,39.166,-77.029
Pennsylvania,Iowa,8,40.099,-77.115,41.812,-92.84
Louisiana,Wisconsin,6,30.064,-90.574,43.512,-88.752
Wyoming,South Dakota,2,43.459,-105.343,43.922,-103.416
New York,Ohio,180,41.352,-74.882,40.614,-82.379
Michigan,Ohio,311,42.342,-83.706,41.109,-83.125
Mississippi,New Mexico,1,32.837,-90.709,33.698,-104.647
Georgia,Ohio,62,33.341,-83.782,40.407,-82.866
Maryland,Arizona,7,39.073,-76.773,33.48,-111.949
Louisiana,New Jersey,17,30.279,-90.697,40.675,-74.285
Louisiana,Michigan,10,30.277,-90.447,42.483,-83.751
Virginia,Nebraska,5,38.679,-77.463,40.838,-97.301
New Mexico,Massachusetts,3,34.077,-107.238,42.084,-71.569
South Carolina,Alaska,1,32.885,-80.036,64.828,-147.773
Wisconsin,Kentucky,5,43.61,-89.247,38.044,-84.89
Tennessee,Nebraska,3,35.973,-86.283,41.294,-96.074
Iowa,California,33,41.504,-92.863,35.344,-119.277
Michigan,Maine,1,45.014,-84.687,44.108,-69.111
Maryland,Alabama,15,39.059,-76.897,33.707,-86.604
Pennsylvania,Massachusetts,57,40.338,-76.231,42.309,-71.285
New Jersey,Maryland,140,40.314,-74.544,39.212,-76.603
Georgia,Wyoming,1,33.943,-84.306,43.0,-107.555
Iowa,Kentucky,1,41.576,-93.606,36.712,-88.795
Louisiana,District of Columbia,2,29.996,-90.132,38.899,-77.014
Arkansas,Colorado,8,34.835,-92.434,38.696,-105.16
Colorado,South Carolina,4,39.754,-105.492,34.558,-81.91
Hawaii,Kansas,1,20.893,-156.438,37.294,-96.095
Massachusetts,New Mexico,3,42.356,-71.155,35.281,-106.664
New Mexico,Virginia,3,35.454,-107.12,38.239,-77.696
California,Tennessee,83,34.569,-118.706,35.815,-87.035
Michigan,Colorado,20,42.471,-84.064,39.343,-105.108
Nebraska,Virginia,4,40.734,-96.695,38.88,-77.106
Colorado,Oklahoma,17,39.209,-104.862,35.466,-98.673
Massachusetts,North Dakota,1,42.314,-71.089,46.274,-103.245
Texas,Maine,5,30.934,-98.295,44.138,-70.189
Minnesota,Kentucky,8,45.02,-93.561,37.764,-85.56
Tennessee,Tennessee,48522,35.813,-86.787,35.811,-86.771
Nevada,Alabama,2,36.061,-115.135,32.221,-85.916
Kentucky,Oklahoma,11,37.702,-86.316,35.559,-97.305
Washington,Connecticut,2,47.524,-122.314,41.085,-73.485
Michigan,Michigan,48471,42.624,-83.919,42.626,-83.917
Connecticut,Ohio,6,41.582,-72.859,40.241,-82.4
Wisconsin,Minnesota,131,44.527,-91.015,45.395,-93.158
Tennessee,Arkansas,128,35.366,-89.061,35.054,-91.512
Iowa,Nebraska,160,41.583,-95.422,41.426,-96.53
Colorado,Kansas,54,39.421,-104.934,38.617,-98.579
South Dakota,Arizona,1,43.698,-98.031,32.046,-110.721
South Dakota,Louisiana,1,44.644,-98.037,30.994,-90.044
Oklahoma,Mississippi,7,35.965,-96.716,33.62,-89.551
Hawaii,Oklahoma,2,21.064,-157.143,35.132,-98.88
Montana,Missouri,1,45.688,-111.083,38.849,-93.29
Illinois,New Hampshire,4,41.823,-87.735,42.919,-71.798
Alabama,Florida,103,32.224,-86.718,28.951,-83.731
New Jersey,California,147,40.605,-74.253,35.568,-119.653
Maine,Florida,4,43.961,-69.861,26.482,-80.842
Virginia,Vermont,4,38.863,-77.179,44.029,-72.837
Iowa,Washington,4,41.886,-94.123,46.994,-122.347
Rhode Island,Wisconsin,2,41.703,-71.476,43.066,-88.675
Wisconsin,Indiana,25,43.358,-88.647,40.771,-86.798
Nebraska,North Dakota,2,42.42,-100.803,47.228,-99.963
Texas,California,589,31.415,-97.645,34.962,-119.004
Ohio,Kentucky,551,39.272,-84.171,38.712,-84.669
Utah,California,130,39.839,-111.69,35.909,-119.656
Missouri,Illinois,547,38.629,-90.768,39.481,-89.436
Minnesota,Maryland,3,44.875,-93.256,39.098,-76.788
Pennsylvania,Wyoming,3,40.384,-78.634,43.764,-110.718
West Virginia,California,10,38.963,-80.665,36.398,-120.097
Oregon,Tennessee,2,45.086,-122.86,36.186,-86.776
Minnesota,Wisconsin,212,44.981,-93.085,44.631,-90.392
Missouri,Utah,6,39.087,-92.248,40.333,-111.524
Nevada,Utah,89,37.183,-115.472,39.506,-112.159
Hawaii,Alaska,3,21.383,-157.905,62.996,-148.532
Indiana,Arkansas,6,39.905,-86.032,35.35,-92.398
Colorado,Iowa,15,39.354,-105.275,41.63,-92.962
Arkansas,Illinois,40,35.403,-92.39,40.727,-88.543
Arizona,Michigan,18,33.75,-112.145,42.524,-83.567
North Dakota,Arizona,5,46.847,-97.837,33.733,-111.344
Washington,Colorado,32,47.553,-122.246,39.232,-105.343
Wyoming,Utah,14,41.773,-107.787,40.207,-111.624
West Virginia,Louisiana,1,38.584,-79.783,30.852,-92.668
Massachusetts,Pennsylvania,61,42.345,-71.392,40.376,-76.591
Georgia,Kentucky,50,33.504,-84.186,37.801,-85.156
Wyoming,Missouri,1,41.308,-105.606,39.758,-94.828
Connecticut,Delaware,2,41.287,-72.861,39.472,-75.621
Texas,New Mexico,323,31.845,-102.152,33.284,-106.056
Kansas,Wyoming,2,38.599,-98.943,41.725,-105.952
Ohio,Texas,62,40.57,-82.693,31.346,-97.063
Nebraska,Wisconsin,4,41.145,-96.522,44.041,-88.436
Nevada,Louisiana,13,36.103,-115.15,30.21,-90.321
Maine,Colorado,1,43.696,-70.293,38.998,-105.551
Texas,Michigan,49,31.473,-96.59,42.545,-83.715
Tennessee,Alaska,1,36.592,-87.293,64.858,-147.704
Michigan,New York,55,42.441,-83.897,41.386,-74.969
Louisiana,Arizona,8,30.218,-90.805,33.677,-111.753
Missouri,Montana,2,38.146,-93.917,48.279,-113.752
Georgia,Alaska,3,33.27,-83.539,62.407,-149.115
New Jersey,Pennsylvania,1375,40.164,-74.778,40.271,-75.682
Missouri,Washington,11,38.897,-91.611,47.413,-121.988
New Jersey,New York,3587,40.696,-74.162,40.848,-74.002
Alabama,South Carolina,16,32.831,-86.487,34.145,-81.286
Wisconsin,New Mexico,2,43.691,-89.083,34.215,-104.544
Mississippi,Michigan,2,32.315,-90.051,42.388,-83.11
Utah,Indiana,1,40.766,-111.917,39.78,-86.143
Michigan,Vermont,1,42.016,-84.951,43.113,-72.902
South Carolina,Hawaii,2,33.502,-81.574,21.742,-158.667
Arizona,Nebraska,4,33.583,-111.914,40.668,-99.241
Ohio,Colorado,16,40.445,-82.413,39.27,-104.863
Kansas,Michigan,20,39.146,-98.596,43.058,-84.023
North Dakota,Colorado,7,47.215,-99.891,39.222,-105.355
Texas,Vermont,3,33.128,-99.301,43.978,-72.727
Utah,District of Columbia,5,40.454,-111.593,38.901,-77.024
Connecticut,Maryland,22,41.402,-72.88,39.117,-76.668
Montana,Minnesota,3,47.121,-110.817,45.019,-93.326
West Virginia,Kentucky,56,38.434,-81.856,38.101,-84.399
New Jersey,New Jersey,57281,40.473,-74.389,40.466,-74.394
Washington,Massachusetts,15,47.311,-121.794,42.311,-71.142
Minnesota,New York,22,44.945,-93.337,41.12,-74.383
South Dakota,North Dakota,16,44.801,-97.687,46.986,-98.856
California,Arkansas,23,35.008,-118.858,34.799,-92.867
Kentucky,Tennessee,217,37.219,-86.385,36.137,-86.673
South Dakota,Nevada,2,43.544,-96.73,36.057,-115.229
Pennsylvania,District of Columbia,85,40.159,-76.351,38.896,-77.014
Montana,Illinois,2,46.879,-114.031,41.963,-87.781
California,New Mexico,227,34.366,-118.553,34.594,-106.458
Maryland,Georgia,66,39.133,-76.692,33.439,-84.023
Oklahoma,Alabama,6,35.296,-97.126,32.543,-86.898
Kansas,Maryland,13,39.486,-99.801,38.84,-76.785
Colorado,Idaho,8,39.668,-104.755,43.285,-114.394
Indiana,Utah,5,40.317,-86.593,39.791,-111.198
Iowa,Wyoming,1,41.628,-93.785,41.308,-105.606
Colorado,Minnesota,18,39.713,-105.02,45.731,-93.522
New Jersey,Georgia,32,40.566,-74.294,33.567,-83.819
Colorado,Missouri,33,39.601,-104.975,38.939,-92.897
Kansas,Montana,2,40.0,-100.0,47.0,-110.0
Michigan,Georgia,33,42.519,-83.599,33.307,-83.973
New Mexico,South Carolina,1,32.742,-103.148,33.992,-81.101
Minnesota,District of Columbia,1,45.427,-94.111,38.899,-77.014
Montana,California,9,46.378,-111.932,36.753,-119.506
Illinois,Vermont,3,41.834,-87.732,43.872,-72.451
Oklahoma,Wyoming,2,35.837,-96.72,42.18,-108.194
Oregon,West Virginia,1,45.993,-123.923,39.286,-80.256
Mississippi,Illinois,19,33.063,-90.078,40.591,-88.377
Oklahoma,New Mexico,16,35.748,-96.927,34.829,-106.222
Idaho,Wyoming,11,43.638,-113.942,43.134,-109.085
Utah,Rhode Island,1,40.761,-111.891,41.879,-71.383
Massachusetts,Michigan,11,42.329,-71.096,42.367,-83.567
Kentucky,Minnesota,7,38.214,-85.63,45.559,-93.317
Arkansas,Maryland,3,35.883,-93.605,39.098,-76.907
Wyoming,New Jersey,1,43.474,-110.776,40.791,-74.025
New Mexico,Florida,17,34.1,-106.288,27.764,-81.951
Tennessee,Washington,8,35.718,-87.94,47.396,-122.174
Florida,Connecticut,21,28.413,-81.587,41.464,-72.803
North Dakota,Michigan,1,48.169,-103.632,42.956,-85.641
California,New Hampshire,6,35.801,-120.332,43.173,-71.411
Ohio,Iowa,9,40.001,-83.904,41.77,-93.143
West Virginia,Missouri,2,39.23,-80.737,38.702,-90.329
Vermont,Ohio,1,44.455,-73.184,39.995,-82.986
North Dakota,Wyoming,1,48.233,-101.268,43.495,-106.983
New Mexico,Arizona,123,34.682,-106.82,34.012,-111.371
Maryland,Ohio,55,39.176,-76.852,40.463,-82.476
Nevada,Connecticut,3,36.142,-115.141,41.431,-72.5
Georgia,South Carolina,387,33.182,-82.812,33.755,-81.281
Montana,Tennessee,3,46.116,-111.904,36.434,-87.145
Wisconsin,Arizona,5,43.74,-88.065,34.24,-111.415
Kansas,Colorado,30,38.85,-98.127,39.31,-104.817
Maine,Minnesota,3,45.126,-69.273,45.813,-94.284
Alaska,Arizona,1,64.751,-147.352,34.863,-111.763
Nebraska,California,24,41.122,-96.74,36.095,-120.164
Iowa,Iowa,15554,41.858,-92.871,41.86,-92.896
Pennsylvania,Alabama,11,40.378,-76.74,33.013,-86.542
Wisconsin,Florida,10,43.023,-88.239,27.484,-81.597
Kansas,Wisconsin,9,39.131,-98.373,43.628,-88.636
Connecticut,Kentucky,1,41.766,-72.681,38.222,-85.68
New Mexico,Alaska,2,34.461,-106.762,60.717,-152.042
Colorado,Massachusetts,4,39.936,-105.984,42.242,-71.164
Maryland,North Dakota,1,38.672,-77.018,48.0,-100.0
Montana,New York,2,45.644,-109.271,41.73,-74.888
Montana,Mississippi,1,45.759,-107.279,34.163,-89.868
Louisiana,Virginia,11,30.369,-90.634,37.716,-78.256
Alabama,Washington,4,32.403,-87.875,47.513,-121.217
Minnesota,California,62,45.218,-93.66,35.357,-119.374
New Hampshire,Idaho,1,42.761,-71.407,43.598,-116.238
West Virginia,Indiana,5,39.153,-81.036,39.73,-86.17
Washington,North Dakota,1,47.615,-122.331,46.865,-96.83
Hawaii,Michigan,1,19.897,-155.583,44.315,-85.602
Wyoming,California,4,42.682,-107.706,35.829,-119.165
New Mexico,West Virginia,1,35.088,-106.649,38.408,-82.44
Tennessee,New Hampshire,1,36.551,-87.322,44.001,-71.566
Maine,Ohio,2,44.217,-69.789,40.365,-82.669
Pennsylvania,New Mexico,5,39.988,-75.872,34.552,-105.872
Iowa,Illinois,224,41.629,-91.27,41.298,-89.556
North Carolina,North Carolina,65124,35.581,-79.81,35.558,-79.833
Utah,Kansas,3,39.382,-111.284,39.207,-96.819
District of Columbia,Wisconsin,6,38.897,-77.025,43.507,-88.654
Indiana,Tennessee,47,39.749,-86.332,35.925,-86.028
Georgia,Idaho,1,33.757,-84.374,43.686,-116.396
Georgia,Alabama,461,33.269,-84.434,32.792,-86.274
Iowa,Hawaii,2,42.182,-93.895,21.693,-158.572
District of Columbia,New Jersey,76,38.899,-77.014,40.501,-74.417
Colorado,Connecticut,3,39.51,-105.051,41.248,-73.189
Hawaii,Illinois,6,21.315,-157.826,41.906,-87.842
Kentucky,Connecticut,2,38.205,-85.74,41.714,-72.712
New Jersey,Minnesota,9,40.603,-74.197,45.662,-93.69
Delaware,Connecticut,3,39.331,-75.521,41.361,-72.801
Delaware,Washington,1,39.739,-75.54,47.606,-122.332
Mississippi,Oklahoma,5,32.923,-89.694,35.836,-95.42
Oklahoma,Tennessee,15,35.759,-97.155,35.764,-87.768
South Dakota,Iowa,26,43.17,-97.263,42.414,-95.549
Wisconsin,Montana,2,43.661,-89.753,46.285,-111.73
Delaware,Pennsylvania,158,39.665,-75.61,40.338,-76.067
West Virginia,Virginia,108,38.826,-79.69,38.192,-78.494
South Dakota,Kansas,4,44.018,-99.773,38.652,-98.337
Pennsylvania,South Carolina,25,40.149,-76.587,33.852,-80.494
Virginia,Missouri,15,38.084,-77.207,38.762,-91.833
Utah,New York,21,40.672,-111.801,40.778,-73.902
Rhode Island,Nebraska,1,41.837,-71.408,40.511,-96.981
Louisiana,Vermont,1,29.948,-90.071,43.214,-72.935
Oregon,District of Columbia,3,44.499,-122.747,38.905,-77.021
Oregon,Georgia,11,45.058,-122.66,33.197,-83.847
Virginia,Maryland,1041,38.632,-77.295,39.03,-76.96
Colorado,Montana,3,39.825,-105.049,47.162,-111.58
Massachusetts,Washington,7,42.303,-71.058,47.153,-121.751
Hawaii,Arizona,10,20.925,-157.344,33.334,-111.922
South Dakota,Connecticut,1,43.906,-100.058,41.323,-73.084
Florida,Michigan,78,27.739,-81.64,42.523,-83.662
Iowa,Rhode Island,1,41.576,-93.606,41.998,-71.493
Illinois,Wisconsin,437,41.959,-88.028,43.415,-88.582
Illinois,Colorado,63,41.745,-88.033,39.104,-104.938
Alaska,Washington,12,62.974,-148.987,47.459,-122.015
Virginia,New Mexico,6,37.808,-78.735,34.353,-106.198
Utah,New Mexico,9,39.78,-112.147,35.413,-106.717
Kansas,Idaho,2,39.782,-97.567,43.848,-113.732
Maine,Connecticut,2,44.007,-70.034,41.543,-73.325
Missouri,Oklahoma,70,38.053,-93.37,35.731,-97.272
Michigan,Wisconsin,42,43.441,-85.317,43.953,-88.613
Kentucky,Michigan,23,37.99,-84.971,42.549,-84.104
Michigan,Illinois,152,42.522,-84.394,41.595,-88.068
Vermont,Kentucky,1,43.162,-73.072,38.03,-84.495
Kentucky,New York,20,37.716,-84.666,41.292,-75.058
Idaho,Kansas,3,43.845,-114.3,40.0,-100.0
Vermont,Vermont,1774,44.233,-72.942,44.212,-72.899
Oregon,Michigan,5,44.951,-122.849,42.308,-83.363
South Dakota,Kentucky,2,43.808,-99.982,37.354,-84.715
Minnesota,Louisiana,3,44.894,-93.326,29.96,-90.054
Idaho,Mississippi,3,43.598,-116.238,32.571,-89.876
New Hampshire,Iowa,3,42.889,-71.422,41.053,-90.953
Arkansas,Texas,148,34.632,-92.594,31.931,-96.988
Virginia,Alabama,25,37.757,-77.48,33.422,-86.754
Wisconsin,Ohio,18,43.423,-88.548,40.589,-83.028
Maine,Pennsylvania,8,44.079,-69.692,40.151,-76.055
Arizona,Wyoming,2,33.502,-112.036,42.319,-108.401
Alabama,North Dakota,1,30.675,-88.174,47.896,-97.068
Illinois,Maryland,21,41.094,-88.018,39.281,-76.985
Alabama,Colorado,4,34.165,-86.932,39.532,-105.098
New York,Arkansas,17,40.888,-74.23,35.121,-92.456
Kansas,North Carolina,13,39.435,-99.084,35.604,-80.132
Virginia,Tennessee,67,37.569,-79.475,36.03,-85.361
Maine,West Virginia,1,45.583,-68.906,39.588,-79.957
Tennessee,Wisconsin,9,35.765,-88.125,43.799,-88.449
Iowa,Texas,19,41.542,-93.332,31.384,-97.295
Kentucky,Louisiana,10,37.758,-85.249,30.188,-90.344
Texas,Hawaii,21,31.097,-97.284,21.041,-157.496
Kansas,Nevada,30,38.292,-99.277,36.347,-115.248
Maine,Illinois,1,44.556,-70.537,41.834,-87.732
Louisiana,Utah,2,30.441,-91.112,40.417,-110.944
Colorado,Michigan,17,39.236,-105.259,42.506,-83.651
Oregon,Alaska,1,44.104,-117.107,61.406,-149.608
Kentucky,California,31,37.957,-85.164,35.41,-119.694
New Mexico,Pennsylvania,9,34.985,-106.357,40.576,-77.106
Washington,New York,34,47.491,-122.271,40.861,-74.025
Missouri,Arizona,28,38.414,-92.939,33.937,-111.679
Hawaii,Kentucky,1,21.32,-157.8,38.262,-85.481
New York,Arizona,55,41.115,-74.263,33.888,-112.035
Nevada,Iowa,7,36.13,-115.166,41.332,-93.39
North Dakota,North Carolina,1,48.112,-98.859,34.267,-77.909
Missouri,Iowa,52,39.406,-93.048,41.589,-93.211
South Carolina,Texas,21,34.103,-80.718,30.993,-97.877
Tennessee,Oregon,6,35.804,-87.707,44.898,-122.067
Oklahoma,Minnesota,5,35.653,-95.826,44.853,-93.12
North Carolina,Maine,6,35.685,-79.663,44.709,-69.776
Colorado,Utah,44,39.415,-105.443,39.42,-111.172
Ohio,Indiana,278,40.003,-83.742,40.051,-85.827
New York,Wyoming,2,40.769,-73.979,43.482,-110.82
Missouri,Texas,92,38.265,-91.86,31.623,-97.235
Minnesota,Massachusetts,5,44.831,-93.177,42.267,-71.074
Wyoming,Tennessee,2,41.304,-106.544,35.707,-86.861
New York,Missouri,42,40.96,-74.445,38.674,-92.672
Michigan,South Carolina,8,42.316,-83.297,33.875,-80.634
Indiana,Minnesota,10,40.145,-86.284,45.558,-93.583
Washington,New Hampshire,1,47.482,-122.194,42.977,-70.944
Illinois,Iowa,195,41.547,-89.538,41.664,-91.528
Utah,Alaska,1,40.653,-111.499,63.486,-150.122
New Hampshire,Georgia,2,42.947,-71.189,33.31,-83.763
Idaho,Louisiana,2,43.605,-116.319,30.221,-90.551
Ohio,Louisiana,16,40.161,-82.904,30.586,-90.97
Kansas,Rhode Island,2,38.842,-98.672,41.682,-71.345
Oregon,Missouri,4,45.085,-123.223,38.393,-90.924
New Hampshire,Pennsylvania,6,43.158,-71.09,40.141,-75.833
North Dakota,Illinois,7,46.875,-98.825,40.67,-88.5
Oklahoma,New York,13,35.88,-97.573,40.97,-74.508
Colorado,Louisiana,20,39.635,-105.336,30.187,-90.519
Delaware,Nevada,2,39.735,-75.62,36.083,-115.206
Rhode Island,Texas,5,41.619,-71.413,32.172,-97.098
Tennessee,Mississippi,375,35.221,-89.546,34.259,-89.865
Virginia,Hawaii,5,38.087,-77.773,21.306,-157.849
Kansas,New Mexico,11,37.967,-97.065,35.547,-106.665
Ohio,West Virginia,194,39.577,-82.001,39.025,-81.138
Oklahoma,Iowa,7,35.974,-96.895,41.551,-93.853
Illinois,North Carolina,43,41.485,-88.104,35.491,-79.758
Colorado,Wisconsin,10,39.613,-104.737,43.991,-89.286
Massachusetts,Hawaii,3,42.266,-71.293,21.67,-158.548
Indiana,West Virginia,11,39.681,-86.329,38.871,-81.005
Michigan,Rhode Island,7,42.357,-84.488,41.73,-71.471
Kentucky,Utah,1,38.243,-85.735,40.433,-111.763
New Jersey,Nebraska,2,40.743,-74.152,41.152,-98.189
Connecticut,New York,556,41.298,-73.176,41.049,-73.915
Minnesota,Missouri,9,44.951,-93.233,39.297,-92.969
Connecticut,Michigan,3,41.775,-72.828,42.562,-83.407
Texas,District of Columbia,44,31.271,-96.644,38.901,-77.022
Colorado,District of Columbia,11,39.638,-105.126,38.897,-77.024
Michigan,Oklahoma,3,42.892,-83.933,34.325,-97.057
Indiana,Louisiana,10,39.901,-86.139,30.453,-91.193
Nebraska,Texas,9,41.325,-96.551,31.417,-97.586
Kansas,District of Columbia,9,38.6,-98.057,38.894,-77.013
Alaska,California,13,63.168,-148.563,34.69,-119.098
Virginia,Iowa,6,38.719,-77.168,41.746,-93.761
South Carolina,Ohio,16,33.891,-80.85,40.857,-82.434
Nevada,Indiana,16,36.504,-115.678,40.129,-86.147
Massachusetts,Oklahoma,1,42.327,-71.084,36.785,-102.638
West Virginia,Montana,3,39.414,-79.169,46.68,-110.045
Oregon,Maryland,4,45.536,-122.647,39.303,-76.93
New Jersey,Nevada,19,40.63,-74.186,36.251,-115.32
Louisiana,Tennessee,45,30.422,-91.049,35.82,-87.213
Florida,North Carolina,190,27.939,-81.434,35.411,-79.911
District of Columbia,Georgia,44,38.899,-77.016,33.218,-83.515
New York,Utah,18,40.753,-73.894,40.129,-111.371
Massachusetts,California,99,42.323,-71.214,35.022,-119.149
California,California,409095,35.106,-119.177,35.143,-119.174
Alabama,North Carolina,32,32.659,-86.313,35.365,-80.225
Oregon,Montana,5,44.825,-122.634,46.689,-112.475
Arizona,Alaska,2,34.369,-111.892,63.217,-148.58
Oklahoma,Florida,16,35.574,-97.193,27.957,-82.111
Arizona,Wisconsin,12,33.711,-111.86,43.446,-88.384
Idaho,Maryland,1,43.598,-116.238,39.285,-76.62
West Virginia,Connecticut,3,39.213,-80.547,41.214,-73.51
Washington,Indiana,5,47.402,-121.997,40.33,-86.022
Idaho,Arizona,3,44.601,-115.06,33.018,-111.534
South Carolina,Nevada,5,33.561,-80.526,36.089,-115.154
Washington,Oklahoma,9,47.234,-122.26,35.557,-98.418
North Dakota,South Carolina,1,46.877,-96.79,33.993,-81.074
Missouri,Colorado,32,39.06,-92.362,39.208,-105.488
Arizona,New Hampshire,6,33.345,-111.85,43.093,-71.256
Utah,Tennessee,3,38.671,-111.594,36.039,-86.542
California,District of Columbia,57,35.148,-119.404,38.899,-77.021
Nebraska,Utah,11,41.419,-98.318,40.536,-111.744
Washington,Tennessee,4,47.49,-122.306,35.95,-87.133
Delaware,North Carolina,4,39.38,-75.585,35.601,-80.248
California,Georgia,217,34.578,-118.859,33.59,-84.144
Texas,Arizona,200,31.588,-99.403,33.457,-111.747
Connecticut,New Mexico,1,41.766,-72.681,36.123,-107.356
Delaware,New Hampshire,1,39.602,-75.739,42.989,-71.463
Alabama,Massachusetts,2,33.496,-86.767,42.179,-71.101
South Dakota,Oregon,3,43.526,-97.487,45.393,-122.768
Alaska,Georgia,2,61.235,-149.759,33.658,-84.475
Wisconsin,Georgia,9,43.235,-88.504,33.049,-83.519
Florida,Minnesota,31,27.652,-81.761,45.589,-93.223
Oklahoma,Virginia,8,35.616,-97.669,38.138,-76.911
Missouri,Tennessee,55,38.265,-91.801,35.857,-87.415
Tennessee,Pennsylvania,34,36.046,-86.092,40.161,-76.894
Tennessee,Illinois,91,35.9,-86.796,40.609,-88.373
Massachusetts,Arizona,8,42.388,-71.53,33.88,-111.945
Texas,Kansas,74,31.612,-97.279,38.915,-98.22
Nebraska,South Carolina,1,41.276,-96.053,32.914,-80.046
