o_place,d_place,cnt,o_lat,o_lon,d_lat,d_lon
Illinois,Minnesota,20,41.658,-88.436,45.08,-93.415
Kentucky,Illinois,23,37.947,-85.966,40.633,-88.34
Louisiana,Florida,51,30.298,-91.014,27.969,-82.182
Virginia,Arkansas,3,38.289,-78.47,35.449,-92.771
North Carolina,Tennessee,74,35.588,-81.374,35.997,-84.663
California,Massachusetts,43,34.949,-119.062,42.282,-71.199
Utah,Louisiana,2,40.775,-111.916,29.932,-90.131
Pennsylvania,Wisconsin,1,40.239,-75.14,46.513,-91.707
Pennsylvania,Arizona,8,40.203,-77.174,33.598,-112.086
Louisiana,West Virginia,2,31.364,-90.944,38.082,-80.457
Virginia,Connecticut,4,37.956,-78.181,41.477,-72.895
Iowa,Connecticut,2,42.439,-92.698,41.612,-72.798
North Carolina,Arkansas,2,35.902,-79.405,34.614,-92.088
South Carolina,Mississippi,3,33.752,-80.48,32.305,-89.705
Michigan,North Dakota,1,42.432,-83.98,46.83,-100.764
Ohio,Michigan,118,41.17,-83.338,42.29,-83.829
Oklahoma,Oklahoma,14296,35.618,-96.97,35.607,-97.053
Kansas,Alabama,2,38.836,-98.236,34.213,-86.548
Oregon,Tennessee,2,45.536,-122.631,36.2,-86.792
Minnesota,Wisconsin,92,44.947,-93.081,44.734,-90.666
Missouri,Utah,3,39.152,-94.561,40.843,-111.931
Nevada,Utah,50,37.204,-115.397,38.918,-112.425
Indiana,Arkansas,7,40.591,-86.567,35.267,-91.739
Colorado,Iowa,8,39.409,-105.16,41.52,-92.788
Vermont,Minnesota,1,44.476,-73.212,44.608,-94.081
Arkansas,Illinois,14,35.362,-91.992,40.532,-88.66
Arizona,Michigan,7,33.414,-111.893,42.498,-84.072
North Dakota,Arizona,1,46.851,-96.899,33.553,-112.125
Washington,Colorado,16,47.437,-121.832,39.251,-105.147
Wyoming,Utah,12,41.8,-108.836,40.658,-111.826
West Virginia,Louisiana,1,37.961,-82.284,29.846,-92.744
Massachusetts,Pennsylvania,25,42.281,-71.252,40.514,-76.482
Georgia,Kentucky,28,33.706,-84.37,37.734,-85.605
Wyoming,Missouri,1,41.311,-105.622,38.844,-92.35
Texas,New Mexico,165,32.037,-101.384,33.702,-105.914
Kansas,Wyoming,4,39.579,-99.778,41.842,-107.213
New Jersey,Pennsylvania,657,40.171,-74.795,40.316,-75.706
Missouri,Washington,5,38.771,-91.346,47.325,-121.914
New Jersey,New York,1324,40.692,-74.165,40.89,-74.024
Alabama,South Carolina,15,33.134,-86.63,34.038,-81.39
Wisconsin,New Mexico,2,43.552,-87.99,36.348,-105.037
Ohio,Colorado,17,40.846,-82.416,39.237,-105.212
Kansas,Michigan,7,38.408,-98.232,42.739,-84.275
North Dakota,Colorado,4,47.533,-99.64,39.17,-105.444
New Mexico,Nevada,20,34.639,-106.904,36.26,-115.174
Iowa,Ohio,4,41.664,-92.407,41.285,-82.544
Delaware,Tennessee,1,39.346,-75.719,35.034,-85.159
Oregon,New Jersey,9,44.46,-122.885,40.546,-74.279
Illinois,Delaware,1,38.5,-88.789,39.705,-75.632
Mississippi,South Carolina,2,33.742,-89.586,33.186,-80.264
Montana,Washington,12,46.002,-110.4,47.231,-120.781
Louisiana,Ohio,4,31.282,-91.748,40.156,-82.802
New Mexico,Georgia,9,34.068,-105.955,33.17,-83.768
Nebraska,Indiana,1,41.265,-99.822,38.933,-87.429
Massachusetts,Florida,35,42.313,-71.23,27.266,-81.082
Kansas,Mississippi,2,37.455,-96.686,32.539,-89.68
Montana,North Dakota,4,46.799,-106.988,47.647,-101.006
Virginia,New Mexico,2,37.152,-77.852,34.641,-106.329
Utah,New Mexico,4,38.595,-109.764,35.744,-106.977
Kansas,Idaho,3,39.717,-99.269,43.631,-116.353
Maine,Connecticut,2,44.063,-69.863,41.543,-72.735
Missouri,Oklahoma,40,38.053,-93.41,35.668,-96.946
Michigan,Wisconsin,20,44.647,-86.727,44.968,-88.462
Kentucky,Michigan,9,38.064,-84.825,42.574,-83.596
Michigan,Illinois,66,42.458,-84.673,41.535,-87.992
Kentucky,New York,13,37.619,-84.758,40.886,-74.27
Idaho,Kansas,3,44.735,-114.212,38.594,-98.558
Vermont,Vermont,1199,44.235,-72.945,44.215,-72.922
Oregon,Michigan,4,45.527,-122.654,42.376,-83.32
Wyoming,Colorado,24,41.787,-105.766,40.07,-105.094
West Virginia,Nevada,1,39.108,-79.496,36.167,-115.149
Idaho,Utah,22,43.484,-113.811,40.484,-112.074
Washington,Missouri,1,47.373,-122.032,38.588,-90.588
Maine,Arizona,1,44.325,-69.691,34.987,-111.918
Utah,Utah,9967,40.466,-111.947,40.442,-111.937
Florida,Virginia,49,27.832,-81.48,37.813,-77.806
Oklahoma,Indiana,4,35.317,-98.532,39.796,-86.303
Michigan,New Mexico,1,42.507,-83.158,34.166,-106.026
Alabama,Mississippi,94,32.313,-87.402,32.213,-89.379
Texas,Nevada,70,31.056,-97.583,36.284,-115.357
Indiana,Oklahoma,7,39.708,-86.272,35.852,-97.834
Utah,Nevada,48,38.96,-112.368,36.948,-115.431
Alabama,Oregon,1,33.21,-87.569,45.523,-122.676
Utah,Maryland,2,40.742,-112.869,38.665,-76.194
Utah,Arizona,31,38.883,-112.095,34.438,-112.042
Georgia,Minnesota,10,33.671,-84.439,45.164,-93.267
Michigan,District of Columbia,8,43.035,-84.035,38.899,-77.023
Maine,Oklahoma,1,44.311,-69.779,35.468,-97.516
Missouri,Alabama,5,38.096,-91.442,33.264,-87.12
New York,Alabama,7,40.814,-73.905,32.897,-87.016
Kentucky,Colorado,5,38.046,-84.988,39.378,-105.799
New Jersey,Kentucky,8,40.101,-74.464,38.21,-85.359
Nevada,Nevada,23372,36.617,-115.784,36.679,-115.827
Oklahoma,Massachusetts,2,35.815,-96.752,42.215,-71.841
Montana,Oregon,2,47.224,-112.435,44.549,-121.376
Utah,District of Columbia,3,40.637,-111.875,38.897,-77.014
Connecticut,Maryland,4,41.475,-72.557,39.153,-76.892
Montana,Minnesota,2,47.485,-109.836,45.986,-93.773
West Virginia,Kentucky,35,38.471,-82.019,38.021,-84.152
New Jersey,New Jersey,38431,40.473,-74.391,40.467,-74.395
Washington,Massachusetts,5,47.512,-121.854,42.317,-71.281
Minnesota,New York,5,44.93,-93.724,40.677,-73.986
South Dakota,North Dakota,5,44.017,-99.378,47.166,-98.566
California,Arkansas,13,34.499,-118.672,34.634,-92.576
Kentucky,Tennessee,104,37.241,-86.652,36.132,-86.712
Kansas,Indiana,4,38.724,-96.601,39.897,-85.44
Arizona,New York,20,34.07,-112.091,41.333,-74.385
California,Virginia,42,34.781,-119.024,38.046,-77.47
Oregon,New York,5,45.377,-122.619,41.426,-74.236
Minnesota,New Jersey,3,45.261,-93.59,40.479,-74.168
New Hampshire,Rhode Island,4,43.05,-71.882,41.835,-71.369
Louisiana,Illinois,9,30.226,-90.495,40.689,-88.218
Rhode Island,Kentucky,1,41.817,-71.422,37.822,-85.768
Maine,Maine,2578,44.013,-69.901,44.085,-69.852
Florida,New Mexico,6,27.701,-81.128,34.131,-106.037
Oklahoma,Utah,2,35.672,-96.296,40.722,-111.957
Vermont,Utah,1,42.959,-72.922,40.661,-111.507
Nevada,Nebraska,4,36.079,-115.148,41.498,-96.557
North Carolina,Delaware,4,35.934,-77.559,39.373,-75.595
Minnesota,Pennsylvania,7,45.28,-93.01,40.189,-75.34
Texas,Wyoming,5,31.217,-96.714,43.366,-108.577
Georgia,California,80,33.711,-84.148,34.796,-118.801
Mississippi,Arizona,3,33.931,-89.128,33.63,-111.682
Nevada,Iowa,2,36.14,-115.162,42.59,-94.424
North Dakota,North Carolina,1,46.92,-96.826,35.221,-80.943
Missouri,Iowa,15,38.693,-93.028,41.629,-93.495
South Carolina,Texas,10,34.264,-81.372,31.417,-98.199
Tennessee,Oregon,4,35.946,-86.719,45.532,-122.575
Oklahoma,Minnesota,2,36.494,-95.863,45.017,-93.25
Colorado,Utah,37,39.334,-106.374,39.476,-111.283
Ohio,Indiana,123,39.845,-83.761,39.951,-85.927
New York,Wyoming,2,40.747,-73.987,44.136,-108.867
Missouri,Texas,57,38.333,-92.505,31.426,-96.796
Minnesota,Massachusetts,4,44.803,-93.375,42.354,-71.468
New York,Missouri,14,40.757,-73.947,38.571,-92.365
Michigan,South Carolina,3,42.95,-83.745,33.566,-80.114
Indiana,Minnesota,3,41.621,-87.069,45.401,-93.59
Louisiana,New York,13,30.307,-90.821,40.972,-74.02
Utah,Washington,8,40.659,-111.731,47.666,-122.324
District of Columbia,Pennsylvania,34,38.897,-77.017,40.322,-76.433
Virginia,South Carolina,34,37.8,-77.613,33.723,-80.49
Colorado,Arizona,29,39.467,-105.205,34.387,-111.796
Tennessee,Alabama,117,35.641,-86.507,33.621,-86.667
Colorado,Florida,45,39.595,-105.32,27.439,-81.445
Ohio,District of Columbia,11,40.008,-82.616,38.889,-77.023
New Jersey,District of Columbia,16,40.355,-74.513,38.898,-77.018
Indiana,New York,17,39.957,-85.7,41.188,-74.65
Indiana,Michigan,63,41.048,-86.117,42.313,-85.227
Virginia,Oklahoma,1,36.895,-76.256,36.564,-95.739
Tennessee,Oklahoma,12,35.681,-87.89,35.579,-96.877
Colorado,South Dakota,10,40.073,-105.035,44.435,-100.534
South Dakota,Nevada,3,44.671,-99.225,36.204,-114.929
Pennsylvania,District of Columbia,22,40.483,-76.674,38.901,-77.025
California,New Mexico,70,34.304,-118.406,34.575,-106.397
Maryland,Georgia,33,39.109,-76.838,33.47,-83.976
Oklahoma,Alabama,6,35.589,-97.374,32.738,-86.631
Kansas,Maryland,3,38.842,-97.651,38.928,-77.044
Colorado,Idaho,2,39.782,-104.798,43.564,-115.233
Indiana,Utah,1,39.78,-86.143,39.5,-111.547
Iowa,Wyoming,1,41.659,-91.533,41.135,-104.787
Colorado,Minnesota,6,39.915,-104.937,46.143,-93.698
New Jersey,Georgia,27,40.539,-74.281,33.387,-83.796
Texas,South Carolina,11,31.336,-97.634,34.064,-80.987
New York,District of Columbia,49,40.848,-74.107,38.898,-77.021
Kansas,Massachusetts,5,38.754,-97.905,42.378,-71.369
Georgia,Oregon,5,34.21,-84.201,44.669,-122.854
New York,Maryland,62,40.92,-74.255,39.16,-76.767
Maine,Maryland,1,43.696,-70.293,39.154,-76.705
Utah,Wyoming,11,40.648,-111.661,41.723,-108.568
West Virginia,Alabama,1,38.411,-79.994,32.597,-85.492
New Jersey,Delaware,19,40.143,-74.769,39.479,-75.572
Wyoming,Iowa,2,42.304,-107.781,41.938,-93.39
Nebraska,New Jersey,2,41.254,-95.964,40.832,-74.194
Iowa,Oklahoma,3,42.724,-95.014,34.555,-97.361
South Dakota,Minnesota,19,44.133,-97.609,45.498,-94.457
West Virginia,Michigan,3,38.111,-81.432,42.411,-83.324
Arizona,California,299,33.766,-112.26,34.747,-118.228
Idaho,Washington,59,46.464,-116.399,47.234,-119.077
New York,Oregon,5,41.432,-74.076,44.797,-123.153
Oklahoma,Oregon,3,36.86,-100.314,45.453,-122.603
Massachusetts,North Carolina,13,42.317,-71.101,35.445,-79.262
Texas,Delaware,1,32.932,-97.08,38.559,-75.576
New Jersey,Louisiana,5,40.71,-74.196,30.532,-90.849
New Hampshire,West Virginia,1,42.987,-71.5,38.119,-82.598
Utah,Iowa,3,40.775,-111.88,40.85,-92.979
Kentucky,Texas,19,37.841,-85.444,31.346,-96.783
Arizona,Illinois,31,33.701,-111.91,41.452,-88.072
South Dakota,Wisconsin,1,43.144,-102.368,44.497,-88.21
Kentucky,Indiana,186,38.177,-85.719,38.81,-86.022
Louisiana,Maryland,4,30.703,-91.03,39.211,-76.819
Indiana,Florida,29,40.142,-86.184,27.457,-81.658
Florida,Mississippi,35,28.823,-83.267,32.463,-89.659
Delaware,New Jersey,24,39.578,-75.6,40.045,-74.903
Nevada,Michigan,14,36.14,-115.167,42.473,-83.845
Wyoming,Ohio,1,42.525,-104.628,40.519,-83.7
Missouri,Massachusetts,2,37.988,-91.044,42.365,-71.128
Nevada,Mississippi,1,36.233,-115.223,30.392,-88.648
California,South Dakota,6,35.526,-119.773,43.905,-99.616
Kentucky,Idaho,1,39.026,-84.429,42.755,-113.686
New Hampshire,Maine,32,43.288,-71.104,44.274,-69.808
Connecticut,New Jersey,43,41.371,-72.997,40.56,-74.303
South Carolina,North Carolina,352,34.395,-80.804,35.287,-80.511
Rhode Island,Michigan,1,41.817,-71.422,45.061,-83.449
Missouri,Ohio,9,38.398,-91.896,40.116,-82.894
Kansas,District of Columbia,4,38.575,-96.155,38.895,-77.015
Virginia,Iowa,3,38.265,-78.215,41.765,-92.598
South Carolina,Ohio,14,34.373,-81.688,40.343,-82.921
Nevada,Indiana,6,36.095,-115.18,39.991,-86.192
Oregon,Maryland,1,44.966,-123.006,38.617,-76.927
New Jersey,Nevada,7,40.578,-74.265,36.068,-115.128
Louisiana,Tennessee,13,30.859,-91.299,35.822,-86.943
Florida,North Carolina,126,27.722,-81.314,35.377,-79.994
District of Columbia,Georgia,23,38.895,-77.029,33.522,-84.141
New York,Utah,8,40.766,-73.989,40.083,-111.456
North Dakota,Wyoming,1,46.799,-100.789,44.03,-107.469
New Mexico,Arizona,51,34.511,-106.674,33.745,-111.719
Maryland,Ohio,9,38.974,-76.847,41.017,-81.974
Nevada,Connecticut,2,36.147,-115.179,41.534,-72.799
Georgia,South Carolina,242,33.183,-82.821,33.636,-81.151
Montana,Tennessee,1,45.744,-111.195,36.2,-86.792
Wisconsin,Arizona,7,43.032,-88.738,33.638,-112.069
Kansas,Colorado,28,38.987,-97.795,39.491,-105.485
Nebraska,California,8,41.523,-97.846,33.789,-118.129
Iowa,Iowa,9322,41.846,-92.862,41.847,-92.894
Pennsylvania,Alabama,2,40.256,-78.412,33.493,-86.349
Wisconsin,Florida,7,43.634,-88.389,27.022,-81.26
Kansas,Wisconsin,3,39.627,-99.772,43.165,-89.404
Connecticut,Kentucky,1,41.958,-71.948,36.864,-83.862
Michigan,New Jersey,4,42.569,-84.217,40.328,-74.79
Massachusetts,Idaho,1,42.314,-71.089,43.598,-116.238
Michigan,Pennsylvania,16,42.444,-83.806,40.645,-77.444
Indiana,Virginia,3,40.013,-86.545,38.163,-76.895
Arkansas,Iowa,3,36.176,-94.024,42.166,-92.068
Ohio,Illinois,58,40.528,-82.77,41.174,-88.264
Florida,Wyoming,1,28.481,-81.547,41.279,-105.412
Texas,West Virginia,6,31.743,-98.159,38.701,-81.049
South Carolina,Oklahoma,1,35.002,-80.897,34.561,-99.699
Iowa,District of Columbia,2,41.597,-92.112,38.899,-77.014
North Carolina,Kansas,2,35.356,-80.435,39.559,-99.381
Florida,New Hampshire,1,27.997,-82.443,42.753,-71.504
Oklahoma,Wisconsin,2,35.478,-97.442,43.941,-88.904
Massachusetts,Nevada,4,42.335,-71.205,36.882,-115.77
New Mexico,Mississippi,4,34.177,-105.557,32.787,-89.861
Mississippi,New Jersey,1,32.429,-90.124,40.737,-74.268
Ohio,New Mexico,7,40.235,-83.225,35.253,-105.087
Nevada,California,478,36.949,-116.294,35.816,-118.924
Alabama,Kansas,1,34.451,-88.023,37.789,-96.642
California,Utah,59,35.207,-118.936,39.467,-111.92
Maine,California,1,44.481,-69.517,34.056,-118.244
Florida,Rhode Island,2,28.234,-82.084,41.627,-71.462
Maryland,Delaware,47,38.926,-75.927,39.189,-75.512
South Carolina,Georgia,200,33.787,-81.353,33.145,-82.953
New Mexico,Kansas,5,34.962,-105.0,37.868,-98.396
Kentucky,Nevada,2,38.651,-85.206,36.112,-115.148
Oklahoma,California,30,35.888,-98.134,35.211,-119.126
Wyoming,Minnesota,1,41.397,-107.746,44.951,-93.298
Indiana,Idaho,1,39.856,-86.171,47.705,-117.035
Maryland,Massachusetts,9,39.234,-76.6,42.328,-71.171
Iowa,New York,8,42.164,-93.791,42.232,-76.41
Colorado,Maryland,5,39.685,-105.332,39.253,-76.739
Arkansas,Massachusetts,2,34.922,-93.31,42.336,-71.127
Michigan,Nebraska,2,42.337,-83.051,40.726,-96.87
Massachusetts,Texas,21,42.3,-71.332,30.947,-97.369
Montana,Wisconsin,1,47.494,-111.298,43.4,-88.818
North Carolina,Idaho,1,34.226,-77.945,43.619,-116.215
California,Oregon,87,37.016,-120.3,44.321,-122.53
Alabama,District of Columbia,2,32.1,-87.476,38.924,-77.026
Maryland,Oregon,3,38.996,-77.026,44.966,-123.006
New Hampshire,New Jersey,4,43.055,-71.057,40.073,-74.607
Arizona,Mississippi,2,33.553,-112.125,31.745,-89.987
Illinois,Indiana,329,41.503,-87.914,40.823,-86.955
Kentucky,Florida,22,38.166,-85.187,28.012,-81.52
Illinois,Wyoming,3,41.893,-87.747,43.76,-107.335
Kansas,South Carolina,3,39.14,-97.824,33.686,-80.765
Kentucky,South Carolina,4,37.735,-85.464,34.324,-81.242
Indiana,Wyoming,2,40.863,-85.42,43.23,-106.851
Utah,Colorado,28,39.169,-110.906,39.227,-106.335
Alabama,Louisiana,63,32.199,-87.175,30.476,-90.86
Arizona,Ohio,8,33.341,-111.827,40.295,-82.756
Virginia,Delaware,11,38.078,-77.397,39.241,-75.505
Missouri,New Mexico,6,38.109,-92.638,34.464,-105.859
Illinois,Montana,1,41.834,-87.732,46.68,-110.045
Indiana,Illinois,286,40.889,-86.985,41.293,-87.926
Pennsylvania,Louisiana,5,40.203,-78.391,30.127,-91.201
Oregon,Utah,9,44.799,-119.622,40.386,-111.488
New Hampshire,Arizona,1,42.868,-71.495,32.143,-110.844
Virginia,Pennsylvania,64,38.115,-77.714,40.42,-76.799
Virginia,New York,53,37.914,-77.786,41.075,-74.242
Arkansas,Alabama,12,34.398,-92.015,32.85,-87.269
Tennessee,Michigan,16,36.052,-85.741,42.475,-83.369
North Carolina,Maryland,37,35.759,-79.075,39.064,-76.745
New York,Tennessee,26,40.923,-74.161,35.729,-86.241
Vermont,Connecticut,1,44.53,-73.22,41.384,-73.095
New York,Michigan,25,41.385,-75.103,42.4,-83.716
Mississippi,Missouri,11,34.161,-89.953,37.608,-91.169
Wisconsin,Arkansas,1,43.057,-87.967,35.176,-90.18
New Mexico,Oregon,2,35.773,-107.851,45.62,-121.455
Massachusetts,District of Columbia,7,42.322,-71.217,38.899,-77.014
Idaho,Connecticut,1,43.619,-116.215,41.308,-72.928
Kentucky,District of Columbia,4,38.131,-85.091,38.898,-77.025
Nevada,West Virginia,1,36.167,-115.149,38.073,-80.913
New York,Iowa,3,40.837,-73.771,41.372,-93.123
Massachusetts,California,43,42.378,-71.284,35.549,-119.656
California,California,239291,35.112,-119.174,35.138,-119.173
Alabama,North Carolina,14,32.742,-86.711,35.336,-80.377
Oklahoma,Florida,16,35.534,-96.652,28.125,-81.646
Arizona,Wisconsin,6,33.521,-112.085,43.619,-88.495
Idaho,Maryland,1,46.732,-117.0,38.457,-75.577
Idaho,Arizona,3,43.596,-116.402,33.528,-111.97
South Carolina,Nevada,2,33.85,-81.353,36.177,-115.329
Washington,Oklahoma,2,46.598,-122.464,35.3,-96.415
Missouri,Colorado,14,39.004,-92.519,39.505,-105.067
Arizona,New Hampshire,3,33.526,-112.065,43.277,-71.658
Utah,Tennessee,1,40.572,-111.861,36.2,-86.792
California,District of Columbia,36,34.908,-119.106,38.899,-77.022
Nebraska,Utah,2,40.878,-98.79,41.065,-111.953
Washington,Tennessee,6,47.193,-120.356,35.823,-86.579
Delaware,North Carolina,6,39.312,-75.667,35.777,-78.379
California,Georgia,103,34.63,-118.785,33.556,-83.965
Georgia,New Hampshire,1,33.767,-84.433,44.001,-71.566
Arizona,Florida,30,33.19,-111.955,27.396,-81.273
Colorado,Pennsylvania,4,39.097,-105.058,40.417,-76.713
Kentucky,Mississippi,4,37.983,-85.51,33.322,-89.412
Massachusetts,Virginia,12,42.268,-71.282,38.278,-77.451
Iowa,Wisconsin,9,42.007,-91.424,43.902,-88.577
Texas,Arkansas,143,32.261,-96.093,34.762,-92.344
Illinois,Oklahoma,13,40.634,-88.425,35.662,-96.976
Iowa,Oregon,2,42.578,-92.536,44.797,-122.833
Arizona,Tennessee,11,34.146,-112.059,35.7,-86.543
Mississippi,Mississippi,7559,32.621,-89.663,32.592,-89.695
South Dakota,New York,3,43.942,-99.67,40.793,-73.742
Maryland,Louisiana,6,39.119,-76.558,30.275,-90.688
Colorado,Wyoming,21,40.148,-105.105,41.738,-106.274
Minnesota,Minnesota,17633,44.999,-93.355,45.041,-93.355
Louisiana,Kansas,6,31.259,-91.565,39.101,-96.544
Kansas,Texas,50,38.64,-97.566,31.489,-96.904
Kansas,Virginia,3,39.022,-99.342,37.869,-77.675
Washington,Iowa,1,45.651,-122.482,42.871,-95.816
Wisconsin,North Dakota,4,43.881,-90.304,46.97,-98.034
Wisconsin,South Dakota,1,43.797,-90.074,44.914,-97.15
South Carolina,Florida,72,33.571,-80.686,27.859,-81.763
Texas,Oklahoma,249,32.468,-97.216,35.241,-97.512
Idaho,Montana,10,45.347,-115.013,47.375,-113.202
Texas,Illinois,71,31.1,-96.529,41.304,-88.256
Mississippi,Georgia,43,32.826,-89.631,33.367,-83.992
Nevada,Rhode Island,1,36.157,-115.106,41.83,-71.438
West Virginia,Illinois,4,38.804,-81.403,39.707,-89.049
Georgia,North Dakota,1,33.631,-84.47,47.907,-97.066
Arizona,Connecticut,4,34.575,-112.383,41.24,-73.266
Kansas,Nebraska,15,38.577,-97.196,41.208,-97.705
Colorado,Colorado,21881,39.607,-105.144,39.579,-105.157
Mississippi,Nebraska,3,32.799,-89.274,41.074,-97.822
Oregon,Alabama,4,43.324,-123.925,31.913,-85.927
New Mexico,New Hampshire,1,35.687,-105.938,42.765,-71.468
Minnesota,Arizona,7,44.791,-93.045,33.889,-112.669
North Carolina,Connecticut,7,35.215,-80.135,41.436,-72.94
New Mexico,Oklahoma,17,34.866,-105.468,35.154,-97.612
California,Alabama,4,36.739,-120.764,32.252,-87.158
Alabama,Michigan,4,32.411,-86.408,42.504,-83.966
South Dakota,Nebraska,14,43.498,-98.033,41.458,-97.113
Colorado,Virginia,7,39.656,-105.155,38.629,-77.024
Missouri,Vermont,2,37.033,-91.996,43.328,-72.898
Nebraska,Illinois,4,40.764,-97.269,41.775,-88.103
New York,Vermont,51,43.061,-73.819,43.987,-72.86
Georgia,Connecticut,8,33.781,-84.292,41.56,-72.885
Maryland,Florida,29,39.105,-76.749,27.197,-81.276
Georgia,Maine,1,33.631,-84.47,43.696,-70.293
Massachusetts,Louisiana,1,42.018,-71.203,30.331,-93.209
Missouri,Louisiana,5,37.96,-91.176,30.647,-90.833
Washington,New Jersey,5,47.526,-122.313,40.491,-74.47
Delaware,Louisiana,1,39.753,-75.579,29.951,-90.069
Connecticut,Florida,7,41.627,-72.955,28.916,-81.566
Pennsylvania,Missouri,4,40.552,-77.142,38.376,-92.602
North Dakota,Iowa,1,46.865,-96.83,43.11,-94.684
West Virginia,Maryland,30,39.203,-78.982,39.356,-77.588
Arkansas,Kansas,11,35.967,-93.522,38.751,-97.98
Massachusetts,South Carolina,7,42.359,-71.078,33.29,-80.604
New Mexico,Ohio,4,34.452,-106.934,40.998,-81.41
Delaware,District of Columbia,8,39.622,-75.591,38.903,-77.015
Illinois,Oregon,6,41.511,-88.325,45.163,-122.975
Ohio,New York,35,40.754,-82.328,41.592,-75.374
Nevada,South Dakota,1,36.352,-115.366,45.665,-97.048
Texas,Iowa,6,31.267,-96.648,41.753,-92.664
Michigan,Maryland,4,42.488,-84.091,39.23,-76.73
Arizona,Rhode Island,4,33.574,-111.993,41.75,-71.446
Oregon,Kansas,2,45.562,-122.614,39.6,-99.642
New Jersey,Ohio,14,40.426,-74.513,40.552,-82.399
Rhode Island,Indiana,2,41.534,-71.613,39.78,-86.143
New York,West Virginia,12,41.072,-74.381,38.772,-80.529
Florida,Arizona,22,27.884,-81.156,33.373,-111.881
Vermont,Missouri,1,44.26,-72.575,37.209,-93.292
Virginia,Georgia,49,37.695,-77.956,33.369,-83.742
Missouri,Michigan,10,38.754,-91.863,42.831,-83.675
Nebraska,Oregon,1,41.292,-99.951,42.431,-123.049
Kentucky,Iowa,3,37.093,-87.682,41.843,-92.499
Connecticut,New Hampshire,8,41.498,-72.841,43.44,-71.62
Virginia,Oregon,8,38.928,-77.732,44.935,-123.002
New Mexico,Minnesota,1,32.842,-104.403,43.973,-92.52
Maryland,Rhode Island,2,38.971,-76.624,41.459,-71.393
Kansas,New York,17,38.459,-97.642,41.042,-74.409
North Dakota,Wisconsin,3,47.724,-99.456,43.565,-89.457
Pennsylvania,Florida,47,40.155,-76.738,27.274,-81.123
Michigan,Missouri,1,42.497,-83.292,37.61,-93.857
Oklahoma,Ohio,5,35.67,-96.697,40.766,-82.453
Wisconsin,New Jersey,2,43.344,-87.91,40.511,-74.424
Ohio,Delaware,3,40.806,-82.224,39.59,-75.63
Nebraska,Massachusetts,1,40.423,-98.737,42.358,-71.06
Tennessee,Virginia,47,35.915,-84.98,37.752,-79.457
Missouri,Maryland,4,38.836,-93.951,39.194,-76.653
Washington,Montana,8,47.489,-121.893,46.684,-110.757
West Virginia,Texas,6,38.462,-80.469,31.719,-97.114
Georgia,Montana,4,33.197,-82.594,47.136,-111.652
New York,Louisiana,13,40.75,-73.856,30.082,-90.588
Colorado,Massachusetts,6,39.483,-105.002,42.355,-71.122
Montana,New York,3,45.547,-112.115,40.758,-73.981
Louisiana,Virginia,6,30.194,-90.877,37.477,-77.805
Alabama,Washington,8,34.239,-87.073,47.322,-120.692
Minnesota,California,27,44.798,-93.298,35.327,-119.644
West Virginia,Indiana,2,38.648,-81.038,39.355,-85.684
Missouri,North Carolina,2,38.184,-90.996,35.466,-79.851
New Jersey,Oklahoma,1,40.915,-74.168,36.742,-100.718
Texas,Nebraska,11,32.448,-96.936,41.42,-97.853
Alabama,Alabama,16564,32.941,-86.836,32.9,-86.836
Pennsylvania,Montana,1,40.349,-76.76,45.108,-106.845
Washington,Alabama,5,47.673,-120.755,33.455,-86.668
Delaware,Vermont,1,39.092,-75.578,44.485,-73.223
Washington,Ohio,5,47.405,-122.628,40.676,-83.15
Tennessee,Idaho,1,35.816,-83.984,43.598,-116.238
Montana,Maryland,1,45.688,-111.083,39.154,-76.705
Maryland,New York,80,39.155,-76.785,41.184,-74.4
Missouri,Nebraska,16,39.509,-94.388,41.113,-96.688
Rhode Island,Virginia,3,41.692,-71.563,38.479,-77.825
Wisconsin,Louisiana,1,43.068,-88.026,29.995,-90.078
Washington,Florida,16,47.417,-121.789,27.626,-81.867
Georgia,Florida,298,32.934,-83.565,28.019,-81.632
New Jersey,West Virginia,8,40.568,-74.37,39.592,-80.332
Kentucky,Georgia,37,37.738,-85.584,33.54,-84.09
Virginia,Massachusetts,10,37.818,-78.214,42.451,-71.543
New York,Oklahoma,7,41.185,-74.382,35.495,-97.085
Mississippi,Kentucky,2,33.006,-89.034,38.161,-84.883
Iowa,Nevada,4,41.354,-94.02,36.952,-116.081
Colorado,New York,15,39.196,-104.743,41.143,-74.324
Ohio,Utah,3,40.693,-82.606,40.906,-111.95
Illinois,Pennsylvania,23,41.026,-88.304,40.278,-76.558
Louisiana,Washington,5,30.15,-90.453,47.304,-121.723
Ohio,Massachusetts,6,41.012,-82.301,42.294,-71.473
Oklahoma,Kentucky,4,35.528,-96.523,37.682,-86.283
Arkansas,New York,3,35.879,-90.744,40.793,-73.704
Arkansas,Washington,2,34.752,-92.149,47.356,-122.493
South Carolina,Virginia,32,33.809,-80.734,38.282,-77.969
Massachusetts,Ohio,8,42.429,-71.173,41.057,-82.835
Texas,New York,83,30.796,-97.588,41.303,-74.361
Massachusetts,New Jersey,29,42.245,-71.493,40.339,-74.415
Indiana,Washington,5,40.12,-86.14,46.926,-120.023
Illinois,Mississippi,2,39.895,-88.341,31.444,-89.625
